image_path,prompt,response
test/2957.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Townsend's Warbler (Townsend's Warbler)
2. Hermit Warbler (Hermit Warbler)
3. Village Weaver (Village Weaver)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3154.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Mexican Chickadee (Mexican Chickadee)
3. Townsend's Warbler (Townsend's Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/3475.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/3985.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Social Flycatcher (Social Flycatcher)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/4010.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/4020.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Townsend's Warbler (Townsend's Warbler)
2. Hermit Warbler (Hermit Warbler)
3. Palm Warbler (Palm Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5255.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5744.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6006.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Hooded Warbler (Hooded Warbler)
3. Prairie Warbler (Prairie Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6038.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6088.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Hooded Warbler (Hooded Warbler)
3. Townsend's Warbler (Townsend's Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/6207.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Hooded Warbler (Hooded Warbler)
3. Townsend's Warbler (Townsend's Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6282.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-tailed Hawk (Red-tailed Hawk)
2. Golden Eagle (Golden Eagle)
3. Brown Shrike (Brown Shrike)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/6384.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Prairie Warbler (Prairie Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6557.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Black-chinned Honeyeater (Black-chinned Honeyeater)
2. Black-naped Oriole (Black-naped Oriole)
3. Purple Sunbird (Purple Sunbird)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6563.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. European Robin (European Robin)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6585.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Scaly-breasted Munia (Scaly-breasted Munia)
2. Hermit Warbler (Hermit Warbler)
3. Townsend's Warbler (Townsend's Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/6617.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Mexican Chickadee (Mexican Chickadee)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6793.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Hooded Warbler (Hooded Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6943.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Fulica atra (Fulica atra)
2. Northern Harrier (Northern Harrier)
3. Whiskered Tern (Whiskered Tern)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/7268.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Townsend's Warbler (Townsend's Warbler)
2. Southern Masked Weaver (Southern Masked Weaver)
3. Prairie Warbler (Prairie Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/7269.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Prairie Warbler (Prairie Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/7313.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Black-throated Blue Warbler (Black-throated Blue Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/7416.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Hermit Warbler (Hermit Warbler)
2. Townsend's Warbler (Townsend's Warbler)
3. Black-throated Blue Warbler (Black-throated Blue Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/658.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Snail Kite (Snail Kite)
3. Rufescent Tiger Heron (Rufescent Tiger Heron)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/740.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Pernis ptilorhynchus (Pernis ptilorhynchus)
3. Painted Stork (Painted Stork)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/917.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Yellow-bellied Sapsucker (Yellow-bellied Sapsucker)
3. Common Kestrel (Common Kestrel)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/967.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Egyptian Goose (Egyptian Goose)
3. Spotted Dove (Spotted Dove)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/969.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Bald Eagle (Bald Eagle)
3. Acadian Flycatcher (Acadian Flycatcher)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1021.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-billed Pigeon (Red-billed Pigeon)
3. Scaly-breasted Munia (Scaly-breasted Munia)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1304.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Common Kestrel (Common Kestrel)
3. Scaly-breasted Munia (Scaly-breasted Munia)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1400.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Northern Harrier (Northern Harrier)
2. Red-shouldered Hawk (Red-shouldered Hawk)
3. Pernis ptilorhynchus (Pernis ptilorhynchus)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/1463.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Bald Eagle (Bald Eagle)
2. Red-shouldered Hawk (Red-shouldered Hawk)
3. Anhinga (Anhinga)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/1777.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red Wattlebird (Red Wattlebird)
2. Hermit Warbler (Hermit Warbler)
3. Grey Butcherbird (Grey Butcherbird)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/1778.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Snail Kite (Snail Kite)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2411.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Long-legged Buzzard (Long-legged Buzzard)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2418.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Northern Harrier (Northern Harrier)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2567.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Long-legged Buzzard (Long-legged Buzzard)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2865.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Carolina Wren (Carolina Wren)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/3618.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Red-tailed Hawk (Red-tailed Hawk)
3. Common Redstart (Common Redstart)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/3678.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Northern Harrier (Northern Harrier)
2. Common Kestrel (Common Kestrel)
3. Red-tailed Hawk (Red-tailed Hawk)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/3701.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Carolina Wren (Carolina Wren)
3. Northern Flicker (Northern Flicker)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3822.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Ruffed Grouse (Ruffed Grouse)
3. Jynx torquilla (Jynx torquilla)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3920.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Northern Harrier (Northern Harrier)
2. Common Kestrel (Common Kestrel)
3. Ferruginous Hawk (Ferruginous Hawk)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4088.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Ruffed Grouse (Ruffed Grouse)
3. Northern Harrier (Northern Harrier)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4566.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-browed Sparrow-Weaver (White-browed Sparrow-Weaver)
2. Ruffed Grouse (Ruffed Grouse)
3. Long-billed Thrasher (Long-billed Thrasher)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/4888.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Pernis ptilorhynchus (Pernis ptilorhynchus)
3. Ruffed Grouse (Ruffed Grouse)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4953.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Rufescent Tiger Heron (Rufescent Tiger Heron)
3. Northern Flicker (Northern Flicker)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/5034.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Northern Harrier (Northern Harrier)
2. Ruffed Grouse (Ruffed Grouse)
3. Savannah Sparrow (Savannah Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5535.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Northern Harrier (Northern Harrier)
2. Common Kestrel (Common Kestrel)
3. Long-legged Buzzard (Long-legged Buzzard)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5839.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Yellow-bellied Sapsucker (Yellow-bellied Sapsucker)
3. Ruffed Grouse (Ruffed Grouse)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6043.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red Wattlebird (Red Wattlebird)
2. Yellow-bellied Sapsucker (Yellow-bellied Sapsucker)
3. Northern Flicker (Northern Flicker)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/6161.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Pernis ptilorhynchus (Pernis ptilorhynchus)
3. Yellow-bellied Sapsucker (Yellow-bellied Sapsucker)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6251.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Summer Tanager (Summer Tanager)
2. Red-throated Ant Tanager (Red-throated Ant Tanager)
3. Red-billed Firefinch (Red-billed Firefinch)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",None of the provided options match the bird in the
test/6300.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Northern Harrier (Northern Harrier)
3. Yellow-bellied Sapsucker (Yellow-bellied Sapsucker)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6416.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Scaly-breasted Munia (Scaly-breasted Munia)
3. Grey-headed Chachalaca (Grey-headed Chachalaca)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6446.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Purple Martin (Purple Martin)
2. Willie Wagtail (Willie Wagtail)
3. Boat-tailed Grackle (Boat-tailed Grackle)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6552.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Scaly-breasted Munia (Scaly-breasted Munia)
3. Common Kestrel (Common Kestrel)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6571.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Golden Eagle (Golden Eagle)
2. Snail Kite (Snail Kite)
3. Northern Harrier (Northern Harrier)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/6575.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Common Kestrel (Common Kestrel)
3. Red-tailed Hawk (Red-tailed Hawk)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6886.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Pernis ptilorhynchus (Pernis ptilorhynchus)
3. Scaly-breasted Munia (Scaly-breasted Munia)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/6929.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Northern Harrier (Northern Harrier)
3. Red-tailed Hawk (Red-tailed Hawk)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/7628.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Brown Pelican (Brown Pelican)
2. Pacific Gull (Pacific Gull)
3. Cory's Shearwater (Cory's Shearwater)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/7667.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-shouldered Hawk (Red-shouldered Hawk)
2. Common Kestrel (Common Kestrel)
3. Red-tailed Hawk (Red-tailed Hawk)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/37.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Golden-billed Saltator (Golden-billed Saltator)
3. Saltator coerulescens (Saltator coerulescens)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/180.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Great Spotted Woodpecker (Great Spotted Woodpecker)
2. Syrian Woodpecker (Syrian Woodpecker)
3. Great Kiskadee (Great Kiskadee)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/190.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Lark Sparrow (Lark Sparrow)
3. Black-and-white Warbler (Black-and-white Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/589.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Brown Shrike (Brown Shrike)
2. Martial Eagle (Martial Eagle)
3. White-crowned Sparrow (White-crowned Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/760.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Dunnock (Dunnock)
2. Swamp Sparrow (Swamp Sparrow)
3. Savannah Sparrow (Savannah Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/903.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Lark Sparrow (Lark Sparrow)
3. Black-and-white Warbler (Black-and-white Warbler)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1149.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Prairie Warbler (Prairie Warbler)
2. Lesser Whitethroat (Lesser Whitethroat)
3. Common Whitethroat (Common Whitethroat)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/1301.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Couch's Kingbird (Couch's Kingbird)
3. Spotted Dove (Spotted Dove)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1440.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Swamp Sparrow (Swamp Sparrow)
2. Carolina Wren (Carolina Wren)
3. Rustic Bunting (Rustic Bunting)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/1671.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Swamp Sparrow (Swamp Sparrow)
3. Lark Sparrow (Lark Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1814.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Whiskered Tern (Whiskered Tern)
3. Golden-billed Saltator (Golden-billed Saltator)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1931.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Brewer's Sparrow (Brewer's Sparrow)
3. Lark Sparrow (Lark Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/1943.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red Wattlebird (Red Wattlebird)
2. Black-and-white Warbler (Black-and-white Warbler)
3. Water Thick-knee (Water Thick-knee)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/2147.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Lark Sparrow (Lark Sparrow)
3. Snail Kite (Snail Kite)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2441.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Golden-billed Saltator (Golden-billed Saltator)
3. Swamp Sparrow (Swamp Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/2880.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Northern Wheatear (Northern Wheatear)
3. Rock Pipit (Rock Pipit)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3035.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Black-capped Vireo (Black-capped Vireo)
2. Boreal Chickadee (Boreal Chickadee)
3. Mexican Chickadee (Mexican Chickadee)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/3059.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. House Sparrow (House Sparrow)
3. Red-breasted Nuthatch (Red-breasted Nuthatch)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3177.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Rock Pigeon (Rock Pigeon)
2. Common Kestrel (Common Kestrel)
3. Martial Eagle (Martial Eagle)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/3893.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Swamp Sparrow (Swamp Sparrow)
3. Dark-eyed Junco (Dark-eyed Junco)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4170.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Brewer's Sparrow (Brewer's Sparrow)
3. Lark Sparrow (Lark Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4476.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Pied Fantail (Pied Fantail)
2. Sooty-headed Bulbul (Sooty-headed Bulbul)
3. Masked Water Tyrant (Masked Water Tyrant)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/4510.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. White-crowned Sparrow (White-crowned Sparrow)
2. Dunnock (Dunnock)
3. Brewer's Sparrow (Brewer's Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
test/4686.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Red-billed Blue Magpie (Red-billed Blue Magpie)
2. Crowned Hornbill (Crowned Hornbill)
3. Long-billed Thrasher (Long-billed Thrasher)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/4782.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Dark-eyed Junco (Dark-eyed Junco)
2. Black-and-white Warbler (Black-and-white Warbler)
3. House Sparrow (House Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5089.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. House Wren (House Wren)
2. Dark-eyed Junco (Dark-eyed Junco)
3. Willie Wagtail (Willie Wagtail)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",2
test/5461.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Dunnock (Dunnock)
2. Sooty-headed Bulbul (Sooty-headed Bulbul)
3. White-crowned Sparrow (White-crowned Sparrow)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",3
test/5520.jpg,"You are a helpful assistant that identifies bird species from images.
Look at the image and choose the most likely bird species from the following options:

1. Savannah Sparrow (Savannah Sparrow)
2. Brewer's Sparrow (Brewer's Sparrow)
3. Common Whitethroat (Common Whitethroat)

Respond only with the number corresponding to the most likely option: 1, 2, or 3.",1
